swimmer,team,time,scaled,meet_id,event,date,taper,snapshot
382148,184,59.18,0.22667150438495268,119954,F2100Y,1547251200,2,2196655255
382148,184,59.67,0.4368376162390875,119957,F2100Y,1548460800,2,2196655255
382148,184,56.24,-1.0343251667398503,142919,F2100Y,1550793600,1,2196655255
382148,184,56.65,-0.8584718894741479,142919,F2100Y,1550793600,1,2196655255
382148,184,57.74,-0.3909595182067871,143422,F2100Y,1551484800,1,2196655255
382148,184,57.7,-0.4081159355010017,143422,F2100Y,1551484800,1,2196655255
382148,184,26.54,2.202260089359284,119948,F150Y,1538179200,2,2196655255
382148,184,26.33,1.9453638425617832,119951,F150Y,1541203200,2,2196655255
382148,184,25.09,0.4284526709955967,136124,F150Y,1542326400,1,2196655255
382148,184,24.51,-0.28107029634987646,136124,F150Y,1542326400,1,2196655255
382148,184,25.16,0.5140847532614302,141362,F150Y,1549065600,2,2196655255
382148,184,24.87,0.15932326958869367,142919,F150Y,1550707200,1,2196655255
382148,184,54.92,0.6162757311044849,136124,F1100Y,1542499200,1,2196655255
382148,184,55.67,1.0113647177494962,119954,F1100Y,1547251200,2,2196655255
382148,184,53.91,0.08422256242253354,141362,F1100Y,1549065600,2,2196655255
382148,184,137.02,2.0819056841860903,119948,F2200Y,1538179200,2,2196655255
382148,184,135.17,1.6834204818846574,132028,F2200Y,1539388800,2,2196655255
382148,184,131.62,0.9187596882792184,136124,F2200Y,1542499200,1,2196655255
382148,184,130.27,0.6279731893025021,119957,F2200Y,1548460800,2,2196655255
382148,184,127.4,0.009782632218664523,142919,F2200Y,1550880000,1,2196655255
382148,184,131.55,0.9036818698137604,143422,F2200Y,1551571200,1,2196655255
382148,184,61.21,1.2396856654726316,119954,F4100Y,1547251200,2,2196655255
382148,184,61.09,1.177193484722371,141362,F4100Y,1549065600,2,2196655255
382148,184,60.36,0.7970327184916095,142919,F4100Y,1550793600,1,2196655255
214963,184,69.89,0.41579264449718256,119948,F3100Y,1538179200,2,2196655255
214963,184,69.3,0.1244512968208249,132028,F3100Y,1539388800,2,2196655255
214963,184,69.32,0.13432727470815703,119950,F3100Y,1539993600,2,2196655255
214963,184,68.16,-0.4384794427572191,119951,F3100Y,1541203200,2,2196655255
214963,184,66.47,-1.2729995742369495,136124,F3100Y,1542412800,1,2196655255
214963,184,67.04,-0.991534204447924,136124,F3100Y,1542412800,1,2196655255
214963,184,68.17,-0.4335414538135495,119953,F3100Y,1547164800,2,2196655255
214963,184,67.69,-0.6705649231095699,119954,F3100Y,1547251200,2,2196655255
214963,184,67.61,-0.7100688346589055,119957,F3100Y,1548460800,2,2196655255
214963,184,65.9,-1.554464944025968,142919,F3100Y,1550793600,1,2196655255
214963,184,65.82,-1.5939688555753109,142919,F3100Y,1550793600,1,2196655255
214963,184,66.27,-1.3717593531102918,143422,F3100Y,1551484800,1,2196655255
214963,184,65.77,-1.6186588002936444,143422,F3100Y,1551484800,1,2196655255
214963,184,131.82,0.9618391696091002,141362,F2200Y,1549065600,2,2196655255
214963,184,147.98,-0.021683632659725685,119948,F3200Y,1538179200,2,2196655255
214963,184,150.41,0.5495123765142963,132028,F3200Y,1539388800,2,2196655255
214963,184,147.96,-0.026384834381318285,119950,F3200Y,1539993600,2,2196655255
214963,184,147.78,-0.06869564987569177,119951,F3200Y,1541203200,2,2196655255
214963,184,146.58,-0.3507677531715016,136124,F3200Y,1542499200,1,2196655255
214963,184,147.98,-0.021683632659725685,136124,F3200Y,1542499200,1,2196655255
214963,184,146.48,-0.37427376177949134,119953,F3200Y,1547164800,2,2196655255
214963,184,146.16,-0.4494929893250397,119954,F3200Y,1547251200,2,2196655255
214963,184,146.46,-0.3789749635010839,119957,F3200Y,1548460800,2,2196655255
214963,184,143.2,-1.1452708441213793,142919,F3200Y,1550880000,1,2196655255
214963,184,144.29,-0.8890553502943487,142919,F3200Y,1550880000,1,2196655255
214963,184,144.55,-0.8279397279135847,143422,F3200Y,1551571200,1,2196655255
214963,184,144.25,-0.8984577537375406,143422,F3200Y,1551571200,1,2196655255
214963,184,136.12,1.1383912767813509,119954,F5200Y,1547251200,2,2196655255
586800,184,62.88,1.813640104099843,119951,F2100Y,1541203200,2,2196655255
586800,184,61.23,1.1059378907134714,136124,F2100Y,1542412800,1,2196655255
586800,184,63.97,2.2811524753672012,119954,F2100Y,1547251200,2,2196655255
586800,184,64.11,2.3411999358969537,119957,F2100Y,1548460800,2,2196655255
586800,184,72.94,1.9218792723156315,119948,F3100Y,1538179200,2,2196655255
586800,184,73.91,2.400864199851335,138360,F3100Y,1545264000,2,2196655255
586800,184,74.0,2.44530610034434,119953,F3100Y,1547164800,2,2196655255
586800,184,131.54,0.9015278957472622,136124,F2200Y,1542499200,1,2196655255
586800,184,130.03,0.5762778117066393,136124,F2200Y,1542499200,1,2196655255
586800,184,130.4,0.6559748521669259,143422,F2200Y,1551571200,1,2196655255
586800,184,157.78,2.281905210922746,132028,F3200Y,1539388800,2,2196655255
586800,184,159.56,2.700312164144868,119953,F3200Y,1547164800,2,2196655255
586800,184,139.18,1.84496531616984,119948,F5200Y,1538179200,2,2196655255
586800,184,139.98,2.0296905552256503,132028,F5200Y,1539388800,2,2196655255
586800,184,133.68,0.5749792976611183,136124,F5200Y,1542326400,1,2196655255
586800,184,137.14,1.3739159565775094,119957,F5200Y,1548460800,2,2196655255
586800,184,139.34,1.881910363981002,141362,F5200Y,1549065600,2,2196655255
586800,184,132.06,0.20091068857309377,143422,F5200Y,1551398400,1,2196655255
255871,184,115.0,-0.16569928559413788,143422,F1200Y,1551484800,1,2196655255
255871,184,57.6,-0.4510069787365399,143422,F2100Y,1551398400,1,2196655255
255871,184,66.84,-1.0902939833212664,119948,F3100Y,1538179200,2,2196655255
255871,184,66.81,-1.105107950152268,132028,F3100Y,1539388800,2,2196655255
255871,184,67.56,-0.7347587793772393,119950,F3100Y,1539993600,2,2196655255
255871,184,66.93,-1.0458520828282611,119951,F3100Y,1541203200,2,2196655255
255871,184,66.58,-1.2186816958566122,136124,F3100Y,1542412800,1,2196655255
255871,184,69.06,0.0059395621728182135,119953,F3100Y,1547164800,2,2196655255
255871,184,68.13,-0.4532934095882208,119954,F3100Y,1547251200,2,2196655255
255871,184,67.38,-0.8236425803632496,119957,F3100Y,1548460800,2,2196655255
255871,184,66.03,-1.4902710877582983,143422,F3100Y,1551484800,1,2196655255
255871,184,141.93,-1.4437971534427765,132028,F3200Y,1539388800,2,2196655255
255871,184,142.33,-1.3497731190108375,119950,F3200Y,1539993600,2,2196655255
255871,184,143.77,-1.0112865950558632,119951,F3200Y,1541203200,2,2196655255
255871,184,148.19,0.027678985417043375,119953,F3200Y,1547164800,2,2196655255
255871,184,148.25,0.04178259058183454,119954,F3200Y,1547251200,2,2196655255
255871,184,144.49,-0.8420433330783759,119957,F3200Y,1548460800,2,2196655255
255871,184,138.39,-2.275909858165428,142919,F3200Y,1550880000,1,2196655255
255871,184,137.35,-2.520372347688464,142919,F3200Y,1550880000,1,2196655255
255871,184,311.25,-0.007234064043403466,141362,F1500Y,1549065600,2,2196655255
255871,184,301.82,-1.078924591031308,143422,F1500Y,1551398400,1,2196655255
255871,184,127.4,-0.8751138289270224,132028,F5200Y,1539388800,2,2196655255
255871,184,128.41,-0.6418982146190593,119951,F5200Y,1541203200,2,2196655255
255871,184,125.44,-1.3276906646137687,136124,F5200Y,1542326400,1,2196655255
255871,184,124.19,-1.6163238506384785,136124,F5200Y,1542326400,1,2196655255
255871,184,128.19,-0.6926976553594079,119957,F5200Y,1548460800,2,2196655255
255871,184,123.76,-1.7156136666309765,142919,F5200Y,1550707200,1,2196655255
255871,184,123.35,-1.810285351647084,142919,F5200Y,1550707200,1,2196655255
270043,184,27.18,0.0,119948,FLM50A,1538179200,2,2196655255
255871,184,30.66,0.0,119948,F2M50A,1538179200,2,2196655255
233487,184,26.02,0.0,119948,F3M50A,1538179200,2,2196655255
330237,184,25.08,0.0,119948,F4M50A,1538179200,2,2196655255
228451,184,27.59,0.0,119948,FLM50B,1538179200,2,2196655255
214963,184,31.46,0.0,119948,F2M50B,1538179200,2,2196655255
395502,184,26.51,0.0,119948,F3M50B,1538179200,2,2196655255
167013,184,24.92,0.0,119948,F4M50B,1538179200,2,2196655255
382148,184,28.11,0.0,119948,FLM50C,1538179200,2,2196655255
409578,184,32.86,0.0,119948,F2M50C,1538179200,2,2196655255
403012,184,26.34,0.0,119948,F3M50C,1538179200,2,2196655255
233650,184,25.02,0.0,119948,F4M50C,1538179200,2,2196655255
265562,184,28.1,0.0,119948,FLM50D,1538179200,2,2196655255
256775,184,33.28,0.0,119948,F2M50D,1538179200,2,2196655255
342607,184,26.22,0.0,119948,F3M50D,1538179200,2,2196655255
221480,184,25.28,0.0,119948,F4M50D,1538179200,2,2196655255
270043,184,27.08,0.0,132028,FLM50A,1539388800,2,2196655255
255871,184,30.85,0.0,132028,F2M50A,1539388800,2,2196655255
233487,184,25.82,0.0,132028,F3M50A,1539388800,2,2196655255
235482,184,23.62,0.0,132028,F4M50A,1539388800,2,2196655255
228451,184,27.44,0.0,132028,FLM50B,1539388800,2,2196655255
214963,184,31.66,0.0,132028,F2M50B,1539388800,2,2196655255
395502,184,25.68,0.0,132028,F3M50B,1539388800,2,2196655255
330237,184,24.62,0.0,132028,F4M50B,1539388800,2,2196655255
265562,184,28.16,0.0,132028,FLM50C,1539388800,2,2196655255
256775,184,32.52,0.0,132028,F2M50C,1539388800,2,2196655255
403012,184,26.75,0.0,132028,F3M50C,1539388800,2,2196655255
233650,184,25.05,0.0,132028,F4M50C,1539388800,2,2196655255
270043,184,27.13,0.0,119950,FLM50A,1539993600,2,2196655255
255871,184,30.66,0.0,119950,F2M50A,1539993600,2,2196655255
395502,184,25.55,0.0,119950,F3M50A,1539993600,2,2196655255
235482,184,23.92,0.0,119950,F4M50A,1539993600,2,2196655255
228451,184,27.08,0.0,119950,FLM50B,1539993600,2,2196655255
214963,184,31.41,0.0,119950,F2M50B,1539993600,2,2196655255
233487,184,25.71,0.0,119950,F3M50B,1539993600,2,2196655255
329465,184,24.33,0.0,119950,F4M50B,1539993600,2,2196655255
265562,184,28.17,0.0,119950,FLM50C,1539993600,2,2196655255
256775,184,32.7,0.0,119950,F2M50C,1539993600,2,2196655255
403012,184,26.72,0.0,119950,F3M50C,1539993600,2,2196655255
233650,184,24.88,0.0,119950,F4M50C,1539993600,2,2196655255
329465,184,24.55,0.0,119950,FLF50A,1539993600,2,2196655255
235482,184,23.95,0.0,119950,F1F50A,1539993600,2,2196655255
167013,184,24.92,0.0,119950,F1F50A,1539993600,2,2196655255
233650,184,24.73,0.0,119950,F1F50A,1539993600,2,2196655255
330237,184,25.81,0.0,119950,FLF50B,1539993600,2,2196655255
342611,184,24.85,0.0,119950,F1F50B,1539993600,2,2196655255
265562,184,24.24,0.0,119950,F1F50B,1539993600,2,2196655255
221480,184,24.7,0.0,119950,F1F50B,1539993600,2,2196655255
342607,184,25.63,0.0,119950,FLF50C,1539993600,2,2196655255
395502,184,25.36,0.0,119950,F1F50C,1539993600,2,2196655255
270043,184,25.16,0.0,119950,F1F50C,1539993600,2,2196655255
233487,184,24.54,0.0,119950,F1F50C,1539993600,2,2196655255
403012,184,25.43,0.0,119950,FLF50D,1539993600,2,2196655255
344005,184,26.94,0.0,119950,F1F50D,1539993600,2,2196655255
347298,184,26.16,0.0,119950,F1F50D,1539993600,2,2196655255
382148,184,25.2,0.0,119950,F1F50D,1539993600,2,2196655255
270043,184,27.03,0.0,119951,FLM50A,1541203200,2,2196655255
255871,184,30.55,0.0,119951,F2M50A,1541203200,2,2196655255
395502,184,25.66,0.0,119951,F3M50A,1541203200,2,2196655255
235482,184,23.84,0.0,119951,F4M50A,1541203200,2,2196655255
228451,184,27.4,0.0,119951,FLM50B,1541203200,2,2196655255
214963,184,31.64,0.0,119951,F2M50B,1541203200,2,2196655255
233487,184,25.44,0.0,119951,F3M50B,1541203200,2,2196655255
265562,184,24.14,0.0,119951,F4M50B,1541203200,2,2196655255
382148,184,27.48,0.0,119951,FLM50C,1541203200,2,2196655255
256775,184,32.59,0.0,119951,F2M50C,1541203200,2,2196655255
403012,184,26.34,0.0,119951,F3M50C,1541203200,2,2196655255
233650,184,24.89,0.0,119951,F4M50C,1541203200,2,2196655255
329465,184,25.2,0.0,119951,FLF50A,1541203200,2,2196655255
265562,184,24.68,0.0,119951,F1F50A,1541203200,2,2196655255
342611,184,25.44,0.0,119951,F1F50A,1541203200,2,2196655255
233650,184,25.11,0.0,119951,F1F50A,1541203200,2,2196655255
342607,184,25.63,0.0,119951,FLF50B,1541203200,2,2196655255
330237,184,25.82,0.0,119951,F1F50B,1541203200,2,2196655255
395502,184,25.61,0.0,119951,F1F50B,1541203200,2,2196655255
403012,184,25.03,0.0,119951,F1F50B,1541203200,2,2196655255
344005,184,26.49,0.0,119951,FLF50C,1541203200,2,2196655255
382148,184,25.76,0.0,119951,F1F50C,1541203200,2,2196655255
402879,184,26.64,0.0,119951,F1F50C,1541203200,2,2196655255
586800,184,26.14,0.0,119951,F1F50C,1541203200,2,2196655255
270043,184,26.24,0.0,136124,FLM50A,1542326400,1,2196655255
255871,184,30.38,0.0,136124,F2M50A,1542326400,1,2196655255
233487,184,24.69,0.0,136124,F3M50A,1542326400,1,2196655255
235482,184,23.17,0.0,136124,F4M50A,1542326400,1,2196655255
228451,184,26.68,0.0,136124,FLM50B,1542326400,1,2196655255
214963,184,31.17,0.0,136124,F2M50B,1542326400,1,2196655255
395502,184,25.47,0.0,136124,F3M50B,1542326400,1,2196655255
265562,184,24.09,0.0,136124,F4M50B,1542326400,1,2196655255
382148,184,26.58,0.0,136124,FLM50C,1542326400,1,2196655255
409578,184,31.5,0.0,136124,F2M50C,1542326400,1,2196655255
403012,184,25.58,0.0,136124,F3M50C,1542326400,1,2196655255
221480,184,24.05,0.0,136124,F4M50C,1542326400,1,2196655255
329465,184,24.2,0.0,136124,FLF50A,1542326400,1,2196655255
235482,184,23.7,0.0,136124,F1F50A,1542326400,1,2196655255
233650,184,24.27,0.0,136124,F1F50A,1542326400,1,2196655255
342611,184,24.18,0.0,136124,F1F50A,1542326400,1,2196655255
265562,184,24.53,0.0,136124,FLF50B,1542326400,1,2196655255
233487,184,23.66,0.0,136124,F1F50B,1542326400,1,2196655255
221480,184,24.24,0.0,136124,F1F50B,1542326400,1,2196655255
214963,184,24.82,0.0,136124,F1F50B,1542326400,1,2196655255
382148,184,24.51,0.0,136124,FLF50C,1542326400,1,2196655255
395502,184,24.64,0.0,136124,F1F50C,1542326400,1,2196655255
342607,184,24.23,0.0,136124,F1F50C,1542326400,1,2196655255
347298,184,24.79,0.0,136124,F1F50C,1542326400,1,2196655255
270043,184,26.92,0.0,119953,FLM50A,1547164800,2,2196655255
255871,184,30.98,0.0,119953,F2M50A,1547164800,2,2196655255
395502,184,25.88,0.0,119953,F3M50A,1547164800,2,2196655255
235482,184,23.86,0.0,119953,F4M50A,1547164800,2,2196655255
228451,184,27.1,0.0,119953,FLM50B,1547164800,2,2196655255
233487,184,31.72,0.0,119953,F2M50B,1547164800,2,2196655255
403012,184,26.73,0.0,119953,F3M50B,1547164800,2,2196655255
265562,184,24.55,0.0,119953,F4M50B,1547164800,2,2196655255
382148,184,27.98,0.0,119953,FLM50C,1547164800,2,2196655255
214963,184,31.27,0.0,119953,F2M50C,1547164800,2,2196655255
342607,184,26.15,0.0,119953,F3M50C,1547164800,2,2196655255
221480,184,25.18,0.0,119953,F4M50C,1547164800,2,2196655255
342611,184,28.35,0.0,119953,FLM50D,1547164800,2,2196655255
256775,184,32.33,0.0,119953,F2M50D,1547164800,2,2196655255
344005,184,28.33,0.0,119953,F3M50D,1547164800,2,2196655255
347298,184,25.77,0.0,119953,F4M50D,1547164800,2,2196655255
235482,184,24.73,0.0,119953,FLF50A,1547164800,2,2196655255
265562,184,24.29,0.0,119953,F1F50A,1547164800,2,2196655255
329465,184,24.74,0.0,119953,F1F50A,1547164800,2,2196655255
342611,184,24.45,0.0,119953,F1F50A,1547164800,2,2196655255
221480,184,26.01,0.0,119953,FLF50B,1547164800,2,2196655255
382148,184,25.29,0.0,119953,F1F50B,1547164800,2,2196655255
233650,184,25.39,0.0,119953,F1F50B,1547164800,2,2196655255
403012,184,24.88,0.0,119953,F1F50B,1547164800,2,2196655255
342607,184,25.67,0.0,119953,FLF50C,1547164800,2,2196655255
214963,184,25.38,0.0,119953,F1F50C,1547164800,2,2196655255
395502,184,24.95,0.0,119953,F1F50C,1547164800,2,2196655255
344005,184,27.91,0.0,119953,F1F50C,1547164800,2,2196655255
330237,184,25.97,0.0,119953,FLF50D,1547164800,2,2196655255
347298,184,26.27,0.0,119953,F1F50D,1547164800,2,2196655255
402879,184,26.82,0.0,119953,F1F50D,1547164800,2,2196655255
330324,184,25.84,0.0,119953,F1F50D,1547164800,2,2196655255
270043,184,26.79,0.0,119954,FLM50A,1547251200,2,2196655255
255871,184,31.24,0.0,119954,F2M50A,1547251200,2,2196655255
233487,184,25.11,0.0,119954,F3M50A,1547251200,2,2196655255
235482,184,24.33,0.0,119954,F4M50A,1547251200,2,2196655255
228451,184,27.02,0.0,119954,FLM50B,1547251200,2,2196655255
214963,184,31.14,0.0,119954,F2M50B,1547251200,2,2196655255
395502,184,26.01,0.0,119954,F3M50B,1547251200,2,2196655255
342611,184,24.23,0.0,119954,F4M50B,1547251200,2,2196655255
382148,184,28.14,0.0,119954,FLM50C,1547251200,2,2196655255
256775,184,32.22,0.0,119954,F2M50C,1547251200,2,2196655255
403012,184,26.33,0.0,119954,F3M50C,1547251200,2,2196655255
221480,184,25.04,0.0,119954,F4M50C,1547251200,2,2196655255
347298,184,30.2,0.0,119954,FLM50D,1547251200,2,2196655255
586800,184,33.91,0.0,119954,F2M50D,1547251200,2,2196655255
342607,184,26.03,0.0,119954,F3M50D,1547251200,2,2196655255
344005,184,26.16,0.0,119954,F4M50D,1547251200,2,2196655255
228451,184,26.79,0.0,119957,FLM50A,1548460800,2,2196655255
214963,184,31.07,0.0,119957,F2M50A,1548460800,2,2196655255
395502,184,25.28,0.0,119957,F3M50A,1548460800,2,2196655255
342611,184,24.34,0.0,119957,F4M50A,1548460800,2,2196655255
382148,184,27.81,0.0,119957,FLM50B,1548460800,2,2196655255
256775,184,32.08,0.0,119957,F2M50B,1548460800,2,2196655255
403012,184,26.21,0.0,119957,F3M50B,1548460800,2,2196655255
233650,184,24.96,0.0,119957,F4M50B,1548460800,2,2196655255
347298,184,29.63,0.0,119957,FLM50C,1548460800,2,2196655255
409578,184,33.1,0.0,119957,F2M50C,1548460800,2,2196655255
342607,184,26.0,0.0,119957,F3M50C,1548460800,2,2196655255
221480,184,25.26,0.0,119957,F4M50C,1548460800,2,2196655255
403012,184,27.81,0.0,141362,FLM50A,1549065600,2,2196655255
233487,184,31.81,0.0,141362,F2M50A,1549065600,2,2196655255
395502,184,26.2,0.0,141362,F3M50A,1549065600,2,2196655255
342607,184,24.6,0.0,141362,F4M50A,1549065600,2,2196655255
347298,184,30.18,0.0,141362,FLM50B,1549065600,2,2196655255
344005,184,32.26,0.0,141362,F2M50B,1549065600,2,2196655255
235482,184,28.47,0.0,141362,F3M50B,1549065600,2,2196655255
329465,184,24.11,0.0,141362,F4M50B,1549065600,2,2196655255
270043,184,25.38,0.0,142919,FLM50A,1550620800,1,2196655255
255871,184,29.33,0.0,142919,F2M50A,1550620800,1,2196655255
233487,184,24.37,0.0,142919,F3M50A,1550620800,1,2196655255
235482,184,23.31,0.0,142919,F4M50A,1550620800,1,2196655255
329465,184,23.9,0.0,142919,FLF50A,1550620800,1,2196655255
342611,184,23.93,0.0,142919,F1F50A,1550620800,1,2196655255
265562,184,23.28,0.0,142919,F1F50A,1550620800,1,2196655255
228451,184,23.25,0.0,142919,F1F50A,1550620800,1,2196655255
270043,184,26.32,0.0,143422,FLM50A,1551398400,1,2196655255
214963,184,30.62,0.0,143422,F2M50A,1551398400,1,2196655255
221480,184,25.41,0.0,143422,F3M50A,1551398400,1,2196655255
342611,184,23.84,0.0,143422,F4M50A,1551398400,1,2196655255
270043,184,26.47,0.0,143422,FLM50B,1551398400,1,2196655255
214963,184,30.75,0.0,143422,F2M50B,1551398400,1,2196655255
395502,184,25.99,0.0,143422,F3M50B,1551398400,1,2196655255
329465,184,24.11,0.0,143422,F4M50B,1551398400,1,2196655255
382148,184,26.87,0.0,143422,FLM50C,1551398400,1,2196655255
356813,184,31.25,0.0,143422,F2M50C,1551398400,1,2196655255
221480,184,25.5,0.0,143422,F3M50C,1551398400,1,2196655255
342611,184,23.78,0.0,143422,F4M50C,1551398400,1,2196655255
403012,184,27.55,0.0,143422,FLM50D,1551398400,1,2196655255
409578,184,32.49,0.0,143422,F2M50D,1551398400,1,2196655255
265562,184,27.14,0.0,143422,F3M50D,1551398400,1,2196655255
233487,184,24.05,0.0,143422,F4M50D,1551398400,1,2196655255
221480,184,24.43,0.0,143422,FLF50A,1551398400,1,2196655255
233650,184,24.15,0.0,143422,F1F50A,1551398400,1,2196655255
330237,184,24.17,0.0,143422,F1F50A,1551398400,1,2196655255
347298,184,25.03,0.0,143422,F1F50A,1551398400,1,2196655255
233650,184,24.43,0.0,143422,FLF50B,1551398400,1,2196655255
221480,184,24.07,0.0,143422,F1F50B,1551398400,1,2196655255
330237,184,23.91,0.0,143422,F1F50B,1551398400,1,2196655255
344005,184,25.13,0.0,143422,F1F50B,1551398400,1,2196655255
256012,141,129.53,0.2087569323526732,119748,F4200Y,1538784000,2,2196655255
256012,141,129.39,0.16518400077246764,121328,F4200Y,1539993600,2,2196655255
256012,141,131.0,0.6662727139447829,121329,F4200Y,1540598400,2,2196655255
256012,141,125.85,-0.9365886977554684,135557,F4200Y,1541894400,1,2196655255
256012,141,125.93,-0.9116898797096354,121331,F4200Y,1542326400,1,2196655255
256012,141,130.6,0.5417786237156356,121332,F4200Y,1543968000,2,2196655255
256012,141,129.7,0.2616669207000562,121333,F4200Y,1547164800,2,2196655255
256012,141,128.66,-0.06201771389571988,119957,F4200Y,1548460800,2,2196655255
256012,141,125.92,-0.9148022319653656,142919,F4200Y,1550880000,1,2196655255
256012,141,125.45,-1.0610827879846114,142919,F4200Y,1550880000,1,2196655255
256012,141,128.68,0.28549131272992295,119748,F2200Y,1538784000,2,2196655255
256012,141,128.21,0.18425453160469557,121327,F2200Y,1539907200,2,2196655255
256012,141,129.35,0.42980757518503193,121328,F2200Y,1539993600,2,2196655255
256012,141,128.01,0.1411750502748078,121329,F2200Y,1540598400,2,2196655255
256012,141,122.61,-1.0219709456320607,135557,F2200Y,1541894400,1,2196655255
256012,141,123.86,-0.7527241873202852,121331,F2200Y,1542326400,1,2196655255
256012,141,129.83,0.5331983303767577,121332,F2200Y,1543968000,2,2196655255
256012,141,128.67,0.2833373386634246,121333,F2200Y,1547164800,2,2196655255
256012,141,127.01,-0.07422235637460957,119957,F2200Y,1548460800,2,2196655255
256012,141,122.77,-0.987507360568154,142919,F2200Y,1550880000,1,2196655255
256012,141,123.02,-0.9336580089057992,142919,F2200Y,1550880000,1,2196655255
256012,141,314.99,0.4178054450695095,135557,F1500Y,1541721600,1,2196655255
256012,141,132.41,0.2817279806600111,119748,F5200Y,1538784000,2,2196655255
377792,141,70.17,0.5540563349198605,119748,F3100Y,1538784000,2,2196655255
377792,141,70.3,0.6182501911875299,121328,F3100Y,1539993600,2,2196655255
377792,141,71.99,1.4527703226672604,121329,F3100Y,1540598400,2,2196655255
377792,141,68.96,-0.0434403272638565,135557,F3100Y,1541721600,1,2196655255
377792,141,69.79,0.3664127550605149,121331,F3100Y,1542326400,1,2196655255
377792,141,73.05,1.9761971506959688,121332,F3100Y,1543968000,2,2196655255
377792,141,69.35,0.14914124153915875,119957,F3100Y,1548460800,2,2196655255
377792,141,69.21,0.08000939632781975,143422,F3100Y,1551484800,2,2196655255
377792,141,149.59,0.356763105928826,119748,F3200Y,1538784000,2,2196655255
377792,141,147.48,-0.13921367569964757,121327,F3200Y,1539907200,2,2196655255
377792,141,151.03,0.6952496298838005,121329,F3200Y,1540598400,2,2196655255
377792,141,144.77,-0.7762265089760194,135557,F3200Y,1541894400,1,2196655255
377792,141,152.14,0.9561663254324236,121332,F3200Y,1543968000,2,2196655255
377792,141,148.24,0.03943198972103824,119957,F3200Y,1548460800,2,2196655255
377792,141,146.56,-0.3554689548931009,143422,F3200Y,1551571200,2,2196655255
377792,141,150.8,0.6411858100854388,143422,F3200Y,1551571200,2,2196655255
377792,141,136.57,1.2422992237502437,121328,F5200Y,1539993600,2,2196655255
377792,141,141.32,2.3391053306441396,121329,F5200Y,1540598400,2,2196655255
377792,141,131.18,-0.002287074388300686,135557,F5200Y,1541721600,1,2196655255
377792,141,139.97,2.0273814897374547,119957,F5200Y,1548460800,2,2196655255
377792,141,132.9,0.3948721895816993,143422,F5200Y,1551398400,2,2196655255
342505,141,1079.51,1.1803583351934388,135557,F11650Y,1541894400,1,2196655255
342505,141,1021.37,-0.8269355840230437,142919,F11650Y,1550880000,1,2196655255
342505,141,115.9,0.019654289894318555,119748,F1200Y,1538784000,2,2196655255
342505,141,116.65,0.1741156028013646,121328,F1200Y,1539993600,2,2196655255
342505,141,117.67,0.3841829883549464,121329,F1200Y,1540598400,2,2196655255
342505,141,116.3,0.10203365677807467,135557,F1200Y,1541721600,1,2196655255
342505,141,117.84,0.4191942192805439,135557,F1200Y,1541721600,1,2196655255
342505,141,116.17,0.07526036254085432,119957,F1200Y,1548460800,2,2196655255
342505,141,110.86,-1.0183257328410322,142919,F1200Y,1550793600,1,2196655255
342505,141,110.35,-1.1233594256178243,142919,F1200Y,1550793600,1,2196655255
342505,141,56.56,1.4802036485682435,121328,F1100Y,1539993600,2,2196655255
342505,141,312.25,0.10641286352689384,119748,F1500Y,1538784000,2,2196655255
342505,141,308.93,-0.27089493600649245,121327,F1500Y,1539907200,2,2196655255
342505,141,318.41,0.8064779373599281,121328,F1500Y,1539993600,2,2196655255
342505,141,314.35,0.3450714114245208,121329,F1500Y,1540598400,2,2196655255
342505,141,315.02,0.4212148528966153,135557,F1500Y,1541721600,1,2196655255
342505,141,301.34,-1.1334751162650527,121331,F1500Y,1542326400,1,2196655255
342505,141,318.08,0.7689744512617254,121332,F1500Y,1543968000,2,2196655255
342505,141,310.53,-0.08905985189402063,121333,F1500Y,1547164800,2,2196655255
342505,141,313.71,0.2723373777795256,119957,F1500Y,1548460800,2,2196655255
342505,141,305.33,-0.6800238752595653,142919,F1500Y,1550707200,1,2196655255
696579,141,25.75,1.23584087521631,119748,F150Y,1538784000,2,2196655255
696579,141,24.8,0.07369118732286012,135557,F150Y,1541721600,1,2196655255
696579,141,25.92,1.4438045035761928,121332,F150Y,1543968000,2,2196655255
696579,141,26.69,2.3857574085003574,119957,F150Y,1548460800,2,2196655255
696579,141,25.01,0.3305874341203608,143422,F150Y,1551398400,2,2196655255
696579,141,54.92,0.6162757311044849,135557,F1100Y,1541894400,1,2196655255
696579,141,55.28,0.8059184446940901,121331,F1100Y,1542326400,1,2196655255
696579,141,57.32,1.8805604883685203,119957,F1100Y,1548460800,2,2196655255
696579,141,55.18,0.7532399131414211,143422,F1100Y,1551571200,2,2196655255
696579,141,62.09,1.6979616576412198,119748,F4100Y,1538784000,2,2196655255
696579,141,60.75,1.0001323059299607,121328,F4100Y,1539993600,2,2196655255
696579,141,58.38,-0.23408826388770915,135557,F4100Y,1541721600,1,2196655255
696579,141,59.5,0.34917208978139996,121331,F4100Y,1542326400,1,2196655255
696579,141,65.0,3.213397040835068,121333,F4100Y,1547164800,3,2196655255
696579,141,61.82,1.557354250953129,119957,F4100Y,1548460800,2,2196655255
696579,141,58.8,-0.015365631261795564,143422,F4100Y,1551484800,2,2196655255
